state,type,crimes,Year
Kelantan,break_in,206,2016
Kelantan,break_in,158,2017
Kelantan,break_in,34,2018
Kelantan,break_in,341,2019
Kelantan,break_in,234,2020
Kelantan,break_in,180,2021
Kelantan,break_in,166,2022
Kelantan,break_in,165,2023
Kelantan,theft_other,142,2016
Kelantan,theft_other,141,2017
Kelantan,theft_other,175,2018
Kelantan,theft_other,258,2019
Kelantan,theft_other,188,2020
Kelantan,theft_other,197,2021
Kelantan,theft_other,192,2022
Kelantan,theft_other,159,2023
Kelantan,theft_vehicle_lorry,62,2016
Kelantan,theft_vehicle_lorry,66,2017
Kelantan,theft_vehicle_lorry,32,2018
Kelantan,theft_vehicle_lorry,11,2019
Kelantan,theft_vehicle_lorry,6,2020
Kelantan,theft_vehicle_lorry,4,2021
Kelantan,theft_vehicle_lorry,10,2022
Kelantan,theft_vehicle_lorry,2,2023
Kelantan,theft_vehicle_motorcar,396,2016
Kelantan,theft_vehicle_motorcar,434,2017
Kelantan,theft_vehicle_motorcar,288,2018
Kelantan,theft_vehicle_motorcar,176,2019
Kelantan,theft_vehicle_motorcar,62,2020
Kelantan,theft_vehicle_motorcar,43,2021
Kelantan,theft_vehicle_motorcar,70,2022
Kelantan,theft_vehicle_motorcar,64,2023
Kelantan,theft_vehicle_motorcycle,928,2016
Kelantan,theft_vehicle_motorcycle,1013,2017
Kelantan,theft_vehicle_motorcycle,900,2018
Kelantan,theft_vehicle_motorcycle,565,2019
Kelantan,theft_vehicle_motorcycle,355,2020
Kelantan,theft_vehicle_motorcycle,269,2021
Kelantan,theft_vehicle_motorcycle,277,2022
Kelantan,theft_vehicle_motorcycle,277,2023
Kelantan,causing_injury,24,2016
Kelantan,causing_injury,26,2017
Kelantan,causing_injury,15,2018
Kelantan,causing_injury,19,2019
Kelantan,causing_injury,17,2020
Kelantan,causing_injury,9,2021
Kelantan,causing_injury,11,2022
Kelantan,causing_injury,4,2023
Kelantan,murder,1,2016
Kelantan,murder,1,2017
Kelantan,murder,0,2018
Kelantan,murder,0,2019
Kelantan,murder,1,2020
Kelantan,murder,0,2021
Kelantan,murder,0,2022
Kelantan,murder,0,2023
Kelantan,rape,15,2016
Kelantan,rape,6,2017
Kelantan,rape,5,2018
Kelantan,rape,7,2019
Kelantan,rape,10,2020
Kelantan,rape,8,2021
Kelantan,rape,11,2022
Kelantan,rape,12,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,0,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,0,2021
Kelantan,robbery_gang_armed,0,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,5,2016
Kelantan,robbery_gang_unarmed,8,2017
Kelantan,robbery_gang_unarmed,5,2018
Kelantan,robbery_gang_unarmed,2,2019
Kelantan,robbery_gang_unarmed,1,2020
Kelantan,robbery_gang_unarmed,0,2021
Kelantan,robbery_gang_unarmed,1,2022
Kelantan,robbery_gang_unarmed,0,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,2,2016
Kelantan,robbery_solo_unarmed,3,2017
Kelantan,robbery_solo_unarmed,2,2018
Kelantan,robbery_solo_unarmed,2,2019
Kelantan,robbery_solo_unarmed,1,2020
Kelantan,robbery_solo_unarmed,0,2021
Kelantan,robbery_solo_unarmed,1,2022
Kelantan,robbery_solo_unarmed,1,2023
Kelantan,break_in,31,2016
Kelantan,break_in,33,2017
Kelantan,break_in,42,2018
Kelantan,break_in,40,2019
Kelantan,break_in,23,2020
Kelantan,break_in,20,2021
Kelantan,break_in,9,2022
Kelantan,break_in,11,2023
Kelantan,theft_other,64,2016
Kelantan,theft_other,64,2017
Kelantan,theft_other,67,2018
Kelantan,theft_other,62,2019
Kelantan,theft_other,40,2020
Kelantan,theft_other,20,2021
Kelantan,theft_other,13,2022
Kelantan,theft_other,16,2023
Kelantan,theft_vehicle_lorry,2,2016
Kelantan,theft_vehicle_lorry,2,2017
Kelantan,theft_vehicle_lorry,2,2018
Kelantan,theft_vehicle_lorry,1,2019
Kelantan,theft_vehicle_lorry,0,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,1,2022
Kelantan,theft_vehicle_lorry,1,2023
Kelantan,theft_vehicle_motorcar,23,2016
Kelantan,theft_vehicle_motorcar,36,2017
Kelantan,theft_vehicle_motorcar,15,2018
Kelantan,theft_vehicle_motorcar,8,2019
Kelantan,theft_vehicle_motorcar,1,2020
Kelantan,theft_vehicle_motorcar,0,2021
Kelantan,theft_vehicle_motorcar,7,2022
Kelantan,theft_vehicle_motorcar,4,2023
Kelantan,theft_vehicle_motorcycle,89,2016
Kelantan,theft_vehicle_motorcycle,75,2017
Kelantan,theft_vehicle_motorcycle,36,2018
Kelantan,theft_vehicle_motorcycle,23,2019
Kelantan,theft_vehicle_motorcycle,22,2020
Kelantan,theft_vehicle_motorcycle,11,2021
Kelantan,theft_vehicle_motorcycle,8,2022
Kelantan,theft_vehicle_motorcycle,14,2023
Kelantan,causing_injury,11,2016
Kelantan,causing_injury,17,2017
Kelantan,causing_injury,14,2018
Kelantan,causing_injury,4,2019
Kelantan,causing_injury,13,2020
Kelantan,causing_injury,13,2021
Kelantan,causing_injury,6,2022
Kelantan,causing_injury,4,2023
Kelantan,murder,0,2016
Kelantan,murder,1,2017
Kelantan,murder,0,2018
Kelantan,murder,0,2019
Kelantan,murder,1,2020
Kelantan,murder,1,2021
Kelantan,murder,0,2022
Kelantan,murder,3,2023
Kelantan,rape,7,2016
Kelantan,rape,5,2017
Kelantan,rape,5,2018
Kelantan,rape,4,2019
Kelantan,rape,7,2020
Kelantan,rape,2,2021
Kelantan,rape,3,2022
Kelantan,rape,3,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,0,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,1,2021
Kelantan,robbery_gang_armed,0,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,1,2016
Kelantan,robbery_gang_unarmed,9,2017
Kelantan,robbery_gang_unarmed,8,2018
Kelantan,robbery_gang_unarmed,6,2019
Kelantan,robbery_gang_unarmed,2,2020
Kelantan,robbery_gang_unarmed,3,2021
Kelantan,robbery_gang_unarmed,2,2022
Kelantan,robbery_gang_unarmed,3,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,3,2016
Kelantan,robbery_solo_unarmed,6,2017
Kelantan,robbery_solo_unarmed,2,2018
Kelantan,robbery_solo_unarmed,5,2019
Kelantan,robbery_solo_unarmed,7,2020
Kelantan,robbery_solo_unarmed,0,2021
Kelantan,robbery_solo_unarmed,4,2022
Kelantan,robbery_solo_unarmed,2,2023
Kelantan,break_in,35,2016
Kelantan,break_in,35,2017
Kelantan,break_in,234,2018
Kelantan,break_in,63,2019
Kelantan,break_in,48,2020
Kelantan,break_in,33,2021
Kelantan,break_in,61,2022
Kelantan,break_in,44,2023
Kelantan,theft_other,44,2016
Kelantan,theft_other,35,2017
Kelantan,theft_other,24,2018
Kelantan,theft_other,49,2019
Kelantan,theft_other,45,2020
Kelantan,theft_other,35,2021
Kelantan,theft_other,30,2022
Kelantan,theft_other,28,2023
Kelantan,theft_vehicle_lorry,1,2016
Kelantan,theft_vehicle_lorry,2,2017
Kelantan,theft_vehicle_lorry,3,2018
Kelantan,theft_vehicle_lorry,1,2019
Kelantan,theft_vehicle_lorry,1,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,2,2022
Kelantan,theft_vehicle_lorry,1,2023
Kelantan,theft_vehicle_motorcar,27,2016
Kelantan,theft_vehicle_motorcar,34,2017
Kelantan,theft_vehicle_motorcar,36,2018
Kelantan,theft_vehicle_motorcar,20,2019
Kelantan,theft_vehicle_motorcar,5,2020
Kelantan,theft_vehicle_motorcar,2,2021
Kelantan,theft_vehicle_motorcar,5,2022
Kelantan,theft_vehicle_motorcar,4,2023
Kelantan,theft_vehicle_motorcycle,104,2016
Kelantan,theft_vehicle_motorcycle,71,2017
Kelantan,theft_vehicle_motorcycle,54,2018
Kelantan,theft_vehicle_motorcycle,36,2019
Kelantan,theft_vehicle_motorcycle,32,2020
Kelantan,theft_vehicle_motorcycle,20,2021
Kelantan,theft_vehicle_motorcycle,23,2022
Kelantan,theft_vehicle_motorcycle,14,2023
Kelantan,causing_injury,32,2016
Kelantan,causing_injury,25,2017
Kelantan,causing_injury,15,2018
Kelantan,causing_injury,22,2019
Kelantan,causing_injury,40,2020
Kelantan,causing_injury,37,2021
Kelantan,causing_injury,41,2022
Kelantan,causing_injury,21,2023
Kelantan,murder,3,2016
Kelantan,murder,1,2017
Kelantan,murder,2,2018
Kelantan,murder,1,2019
Kelantan,murder,0,2020
Kelantan,murder,1,2021
Kelantan,murder,1,2022
Kelantan,murder,1,2023
Kelantan,rape,21,2016
Kelantan,rape,12,2017
Kelantan,rape,11,2018
Kelantan,rape,5,2019
Kelantan,rape,9,2020
Kelantan,rape,13,2021
Kelantan,rape,10,2022
Kelantan,rape,20,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,1,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,0,2021
Kelantan,robbery_gang_armed,0,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,4,2016
Kelantan,robbery_gang_unarmed,11,2017
Kelantan,robbery_gang_unarmed,16,2018
Kelantan,robbery_gang_unarmed,17,2019
Kelantan,robbery_gang_unarmed,7,2020
Kelantan,robbery_gang_unarmed,6,2021
Kelantan,robbery_gang_unarmed,5,2022
Kelantan,robbery_gang_unarmed,2,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,5,2016
Kelantan,robbery_solo_unarmed,7,2017
Kelantan,robbery_solo_unarmed,6,2018
Kelantan,robbery_solo_unarmed,6,2019
Kelantan,robbery_solo_unarmed,11,2020
Kelantan,robbery_solo_unarmed,9,2021
Kelantan,robbery_solo_unarmed,8,2022
Kelantan,robbery_solo_unarmed,4,2023
Kelantan,break_in,106,2016
Kelantan,break_in,96,2017
Kelantan,break_in,112,2018
Kelantan,break_in,146,2019
Kelantan,break_in,53,2020
Kelantan,break_in,28,2021
Kelantan,break_in,24,2022
Kelantan,break_in,28,2023
Kelantan,theft_other,156,2016
Kelantan,theft_other,99,2017
Kelantan,theft_other,124,2018
Kelantan,theft_other,136,2019
Kelantan,theft_other,53,2020
Kelantan,theft_other,35,2021
Kelantan,theft_other,33,2022
Kelantan,theft_other,12,2023
Kelantan,theft_vehicle_lorry,3,2016
Kelantan,theft_vehicle_lorry,8,2017
Kelantan,theft_vehicle_lorry,6,2018
Kelantan,theft_vehicle_lorry,0,2019
Kelantan,theft_vehicle_lorry,1,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,1,2022
Kelantan,theft_vehicle_lorry,3,2023
Kelantan,theft_vehicle_motorcar,23,2016
Kelantan,theft_vehicle_motorcar,50,2017
Kelantan,theft_vehicle_motorcar,37,2018
Kelantan,theft_vehicle_motorcar,11,2019
Kelantan,theft_vehicle_motorcar,10,2020
Kelantan,theft_vehicle_motorcar,1,2021
Kelantan,theft_vehicle_motorcar,7,2022
Kelantan,theft_vehicle_motorcar,18,2023
Kelantan,theft_vehicle_motorcycle,158,2016
Kelantan,theft_vehicle_motorcycle,173,2017
Kelantan,theft_vehicle_motorcycle,96,2018
Kelantan,theft_vehicle_motorcycle,56,2019
Kelantan,theft_vehicle_motorcycle,31,2020
Kelantan,theft_vehicle_motorcycle,27,2021
Kelantan,theft_vehicle_motorcycle,38,2022
Kelantan,theft_vehicle_motorcycle,30,2023
Kelantan,causing_injury,36,2016
Kelantan,causing_injury,30,2017
Kelantan,causing_injury,23,2018
Kelantan,causing_injury,28,2019
Kelantan,causing_injury,28,2020
Kelantan,causing_injury,28,2021
Kelantan,causing_injury,23,2022
Kelantan,causing_injury,14,2023
Kelantan,murder,0,2016
Kelantan,murder,1,2017
Kelantan,murder,2,2018
Kelantan,murder,2,2019
Kelantan,murder,3,2020
Kelantan,murder,2,2021
Kelantan,murder,0,2022
Kelantan,murder,0,2023
Kelantan,rape,12,2016
Kelantan,rape,8,2017
Kelantan,rape,12,2018
Kelantan,rape,9,2019
Kelantan,rape,18,2020
Kelantan,rape,12,2021
Kelantan,rape,15,2022
Kelantan,rape,15,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,0,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,0,2021
Kelantan,robbery_gang_armed,1,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,15,2016
Kelantan,robbery_gang_unarmed,18,2017
Kelantan,robbery_gang_unarmed,10,2018
Kelantan,robbery_gang_unarmed,11,2019
Kelantan,robbery_gang_unarmed,11,2020
Kelantan,robbery_gang_unarmed,7,2021
Kelantan,robbery_gang_unarmed,8,2022
Kelantan,robbery_gang_unarmed,8,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,2,2016
Kelantan,robbery_solo_unarmed,4,2017
Kelantan,robbery_solo_unarmed,1,2018
Kelantan,robbery_solo_unarmed,8,2019
Kelantan,robbery_solo_unarmed,8,2020
Kelantan,robbery_solo_unarmed,3,2021
Kelantan,robbery_solo_unarmed,9,2022
Kelantan,robbery_solo_unarmed,7,2023
Kelantan,break_in,100,2016
Kelantan,break_in,72,2017
Kelantan,break_in,102,2018
Kelantan,break_in,78,2019
Kelantan,break_in,60,2020
Kelantan,break_in,60,2021
Kelantan,break_in,57,2022
Kelantan,break_in,36,2023
Kelantan,theft_other,68,2016
Kelantan,theft_other,54,2017
Kelantan,theft_other,51,2018
Kelantan,theft_other,56,2019
Kelantan,theft_other,53,2020
Kelantan,theft_other,50,2021
Kelantan,theft_other,43,2022
Kelantan,theft_other,38,2023
Kelantan,theft_vehicle_lorry,4,2016
Kelantan,theft_vehicle_lorry,7,2017
Kelantan,theft_vehicle_lorry,3,2018
Kelantan,theft_vehicle_lorry,2,2019
Kelantan,theft_vehicle_lorry,3,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,1,2022
Kelantan,theft_vehicle_lorry,1,2023
Kelantan,theft_vehicle_motorcar,30,2016
Kelantan,theft_vehicle_motorcar,54,2017
Kelantan,theft_vehicle_motorcar,21,2018
Kelantan,theft_vehicle_motorcar,20,2019
Kelantan,theft_vehicle_motorcar,12,2020
Kelantan,theft_vehicle_motorcar,5,2021
Kelantan,theft_vehicle_motorcar,4,2022
Kelantan,theft_vehicle_motorcar,10,2023
Kelantan,theft_vehicle_motorcycle,138,2016
Kelantan,theft_vehicle_motorcycle,150,2017
Kelantan,theft_vehicle_motorcycle,165,2018
Kelantan,theft_vehicle_motorcycle,114,2019
Kelantan,theft_vehicle_motorcycle,84,2020
Kelantan,theft_vehicle_motorcycle,56,2021
Kelantan,theft_vehicle_motorcycle,70,2022
Kelantan,theft_vehicle_motorcycle,50,2023
Kelantan,causing_injury,22,2016
Kelantan,causing_injury,28,2017
Kelantan,causing_injury,25,2018
Kelantan,causing_injury,16,2019
Kelantan,causing_injury,21,2020
Kelantan,causing_injury,12,2021
Kelantan,causing_injury,13,2022
Kelantan,causing_injury,11,2023
Kelantan,murder,1,2016
Kelantan,murder,1,2017
Kelantan,murder,0,2018
Kelantan,murder,1,2019
Kelantan,murder,1,2020
Kelantan,murder,0,2021
Kelantan,murder,0,2022
Kelantan,murder,1,2023
Kelantan,rape,10,2016
Kelantan,rape,16,2017
Kelantan,rape,13,2018
Kelantan,rape,13,2019
Kelantan,rape,16,2020
Kelantan,rape,10,2021
Kelantan,rape,9,2022
Kelantan,rape,3,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,0,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,0,2021
Kelantan,robbery_gang_armed,0,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,1,2016
Kelantan,robbery_gang_unarmed,4,2017
Kelantan,robbery_gang_unarmed,8,2018
Kelantan,robbery_gang_unarmed,5,2019
Kelantan,robbery_gang_unarmed,6,2020
Kelantan,robbery_gang_unarmed,9,2021
Kelantan,robbery_gang_unarmed,8,2022
Kelantan,robbery_gang_unarmed,2,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,0,2016
Kelantan,robbery_solo_unarmed,6,2017
Kelantan,robbery_solo_unarmed,5,2018
Kelantan,robbery_solo_unarmed,4,2019
Kelantan,robbery_solo_unarmed,5,2020
Kelantan,robbery_solo_unarmed,6,2021
Kelantan,robbery_solo_unarmed,11,2022
Kelantan,robbery_solo_unarmed,0,2023
Kelantan,break_in,40,2016
Kelantan,break_in,26,2017
Kelantan,break_in,18,2018
Kelantan,break_in,48,2019
Kelantan,break_in,41,2020
Kelantan,break_in,25,2021
Kelantan,break_in,33,2022
Kelantan,break_in,45,2023
Kelantan,theft_other,29,2016
Kelantan,theft_other,16,2017
Kelantan,theft_other,28,2018
Kelantan,theft_other,36,2019
Kelantan,theft_other,31,2020
Kelantan,theft_other,54,2021
Kelantan,theft_other,70,2022
Kelantan,theft_other,76,2023
Kelantan,theft_vehicle_lorry,5,2016
Kelantan,theft_vehicle_lorry,3,2017
Kelantan,theft_vehicle_lorry,3,2018
Kelantan,theft_vehicle_lorry,1,2019
Kelantan,theft_vehicle_lorry,0,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,0,2022
Kelantan,theft_vehicle_lorry,1,2023
Kelantan,theft_vehicle_motorcar,32,2016
Kelantan,theft_vehicle_motorcar,40,2017
Kelantan,theft_vehicle_motorcar,31,2018
Kelantan,theft_vehicle_motorcar,17,2019
Kelantan,theft_vehicle_motorcar,8,2020
Kelantan,theft_vehicle_motorcar,9,2021
Kelantan,theft_vehicle_motorcar,8,2022
Kelantan,theft_vehicle_motorcar,8,2023
Kelantan,theft_vehicle_motorcycle,130,2016
Kelantan,theft_vehicle_motorcycle,124,2017
Kelantan,theft_vehicle_motorcycle,85,2018
Kelantan,theft_vehicle_motorcycle,89,2019
Kelantan,theft_vehicle_motorcycle,46,2020
Kelantan,theft_vehicle_motorcycle,14,2021
Kelantan,theft_vehicle_motorcycle,38,2022
Kelantan,theft_vehicle_motorcycle,39,2023
Kelantan,causing_injury,25,2016
Kelantan,causing_injury,19,2017
Kelantan,causing_injury,23,2018
Kelantan,causing_injury,19,2019
Kelantan,causing_injury,8,2020
Kelantan,causing_injury,14,2021
Kelantan,causing_injury,15,2022
Kelantan,causing_injury,6,2023
Kelantan,murder,1,2016
Kelantan,murder,3,2017
Kelantan,murder,0,2018
Kelantan,murder,0,2019
Kelantan,murder,0,2020
Kelantan,murder,0,2021
Kelantan,murder,1,2022
Kelantan,murder,1,2023
Kelantan,rape,10,2016
Kelantan,rape,12,2017
Kelantan,rape,9,2018
Kelantan,rape,8,2019
Kelantan,rape,13,2020
Kelantan,rape,8,2021
Kelantan,rape,5,2022
Kelantan,rape,9,2023
Kelantan,robbery_gang_armed,0,2016
Kelantan,robbery_gang_armed,0,2017
Kelantan,robbery_gang_armed,0,2018
Kelantan,robbery_gang_armed,0,2019
Kelantan,robbery_gang_armed,0,2020
Kelantan,robbery_gang_armed,0,2021
Kelantan,robbery_gang_armed,0,2022
Kelantan,robbery_gang_armed,0,2023
Kelantan,robbery_gang_unarmed,11,2016
Kelantan,robbery_gang_unarmed,17,2017
Kelantan,robbery_gang_unarmed,18,2018
Kelantan,robbery_gang_unarmed,18,2019
Kelantan,robbery_gang_unarmed,11,2020
Kelantan,robbery_gang_unarmed,7,2021
Kelantan,robbery_gang_unarmed,4,2022
Kelantan,robbery_gang_unarmed,6,2023
Kelantan,robbery_solo_armed,0,2016
Kelantan,robbery_solo_armed,0,2017
Kelantan,robbery_solo_armed,0,2018
Kelantan,robbery_solo_armed,0,2019
Kelantan,robbery_solo_armed,0,2020
Kelantan,robbery_solo_armed,0,2021
Kelantan,robbery_solo_armed,0,2022
Kelantan,robbery_solo_armed,0,2023
Kelantan,robbery_solo_unarmed,2,2016
Kelantan,robbery_solo_unarmed,11,2017
Kelantan,robbery_solo_unarmed,11,2018
Kelantan,robbery_solo_unarmed,18,2019
Kelantan,robbery_solo_unarmed,11,2020
Kelantan,robbery_solo_unarmed,2,2021
Kelantan,robbery_solo_unarmed,10,2022
Kelantan,robbery_solo_unarmed,11,2023
Kelantan,break_in,45,2016
Kelantan,break_in,43,2017
Kelantan,break_in,82,2018
Kelantan,break_in,86,2019
Kelantan,break_in,78,2020
Kelantan,break_in,65,2021
Kelantan,break_in,56,2022
Kelantan,break_in,42,2023
Kelantan,theft_other,47,2016
Kelantan,theft_other,64,2017
Kelantan,theft_other,55,2018
Kelantan,theft_other,61,2019
Kelantan,theft_other,67,2020
Kelantan,theft_other,53,2021
Kelantan,theft_other,55,2022
Kelantan,theft_other,59,2023
Kelantan,theft_vehicle_lorry,3,2016
Kelantan,theft_vehicle_lorry,3,2017
Kelantan,theft_vehicle_lorry,2,2018
Kelantan,theft_vehicle_lorry,1,2019
Kelantan,theft_vehicle_lorry,0,2020
Kelantan,theft_vehicle_lorry,0,2021
Kelantan,theft_vehicle_lorry,1,2022
Kelantan,theft_vehicle_lorry,0,2023
Kelantan,theft_vehicle_motorcar,28,2016
Kelantan,theft_vehicle_motorcar,26,2017
Kelantan,theft_vehicle_motorcar,22,2018
Kelantan,theft_vehicle_motorcar,16,2019
Kelantan,theft_vehicle_motorcar,11,2020
Kelantan,theft_vehicle_motorcar,7,2021
Kelantan,theft_vehicle_motorcar,6,2022
Kelantan,theft_vehicle_motorcar,4,2023
Kelantan,theft_vehicle_motorcycle,186,2016
Kelantan,theft_vehicle_motorcycle,153,2017
Kelantan,theft_vehicle_motorcycle,108,2018
Kelantan,theft_vehicle_motorcycle,80,2019
Kelantan,theft_vehicle_motorcycle,54,2020
Kelantan,theft_vehicle_motorcycle,27,2021
Kelantan,theft_vehicle_motorcycle,55,2022
Kelantan,theft_vehicle_motorcycle,48,2023
Melaka,causing_injury,193,2016
Melaka,causing_injury,176,2017
Melaka,causing_injury,198,2018
Melaka,causing_injury,164,2019
Melaka,causing_injury,149,2020
Melaka,causing_injury,170,2021
Melaka,causing_injury,125,2022
Melaka,causing_injury,108,2023
Melaka,murder,13,2016
Melaka,murder,7,2017
Melaka,murder,13,2018
Melaka,murder,5,2019
Melaka,murder,6,2020
Melaka,murder,4,2021
Melaka,murder,5,2022
Melaka,murder,13,2023
